3.6,3.6,3.6,0.0,0.00992584228515625,0.01,0.0,0,-1,0,
3.2,3.199996,3.199996,0.0,0.0262298583984375,0.03,4.0,1,1,1,3
3.4308,3.43079718,3.43079718,0.0,0.030412673950195312,0.03,2.8200000000000003,1,1,1,5
1.3143418181818172,1.314331928181817,1.3143319281818173,0.0,0.09334754943847656,0.09,9.890000000000004,6,5,1,6
3.326545454545454,3.326540974545454,3.326540974545454,0.0,0.03878593444824219,0.04,4.479999999999986,2,2,1,7
2.3873672727272712,2.3873579627272714,2.387357962727272,0.0,0.07382965087890625,0.07,9.310000000000002,5,5,1,8
2.190472727272724,2.190463417272724,2.1904634172727246,0.0,0.08290863037109375,0.08,9.31000000000001,5,5,1,9
3.0308,3.030796,3.030796,0.0,0.029735565185546875,0.03,4.0,2,2,2,"3,5"
1.3143418181818167,1.3143319281818167,1.3143319281818167,0.0,0.09512901306152344,0.1,9.889999999999997,6,5,2,"3,6"
2.6721454545454546,2.6721388045454546,2.6721388045454546,0.0,0.06372451782226562,0.07,6.650000000000002,3,3,2,"3,7"
1.6561672727272727,1.6561579627272727,1.6561579627272727,0.0,0.09610366821289062,0.1,9.31,6,5,2,"3,8"
1.4592727272727266,1.4592634172727266,1.4592648372727268,9.730936741398396e-07,0.0900726318359375,0.09,9.309999999999903,6,5,2,"3,9"
1.7249090909091012,1.7248997809091011,1.7248997809091011,0.0,0.167724609375,0.17,9.309999999999949,5,4,2,"5,6"
3.0219854545454545,3.0219800445454545,3.0219800445454545,0.0,0.06800270080566406,0.07,5.41,3,3,2,"5,7"
2.387367272727272,2.3873579627272723,2.3873579627272727,0.0,0.06987953186035156,0.07,9.310000000000002,5,5,2,"5,8"
2.3873672727272703,2.3873579627272705,2.387357962727271,0.0,0.07338905334472656,0.07,9.30999999999997,5,5,2,"5,9"
1.4592727272727275,1.4592634172727275,1.4592634172727277,0.0,0.1375102996826172,0.14,9.309999999999977,6,5,2,"6,7"
1.6561672727272698,1.6561579627272698,1.65615796272727,0.0,0.09331893920898438,0.1,9.309999999999992,6,5,2,"6,8"
1.4592727272727275,1.4592634172727275,1.459264837272727,9.730936736833528e-07,0.08752059936523438,0.09,9.309999999999885,6,5,2,"6,9"
2.3873672727272672,2.3873579627272674,2.3873593827272725,5.947997859167205e-07,0.09124565124511719,0.09,9.310000000000025,5,5,2,"7,8"
2.1904727272727222,2.1904634172727224,2.1904634172727224,0.0,0.06254768371582031,0.06,9.310000000000016,5,5,2,"7,9"
2.387367272727272,2.3873579627272723,2.3873579627272727,0.0,0.07950782775878906,0.08,9.310000000000002,5,5,2,"8,9"
1.724909090909101,1.724899780909101,1.724899780909101,0.0,0.14473724365234375,0.15,9.309999999999942,5,4,3,"3,5,6"
1.6561672727272723,1.6561579627272722,1.6561579627272722,0.0,0.14985275268554688,0.15,9.309999999999953,6,5,3,"3,5,7"
1.6561672727272692,1.6561579627272691,1.6561579627272691,0.0,0.1383838653564453,0.14,9.31,6,5,3,"3,5,8"
1.6561672727272656,1.6561579627272656,1.6561579627272658,0.0,0.11137962341308594,0.11,9.30999999999987,6,5,3,"3,5,9"
1.4592727272727275,1.4592634172727275,1.4592634172727275,0.0,0.1346302032470703,0.14,9.309999999999976,6,5,3,"3,6,7"
1.6561672727272727,1.6561579627272727,1.656157962727273,0.0,0.10143089294433594,0.1,9.309999999999992,6,5,3,"3,6,8"
1.4592727272727304,1.4592634172727303,1.4592634172727306,0.0,0.11602210998535156,0.12,9.309999999999388,6,5,3,"3,6,9"
1.656167272727265,1.656157962727265,1.656157962727265,0.0,0.1720123291015625,0.17,9.30999999999997,6,5,3,"3,7,8"
1.459272727272727,1.459263417272727,1.459264077272727,4.5228297521442095e-07,0.09417915344238281,0.1,9.309999999999988,6,5,3,"3,7,9"
1.6561672727272725,1.6561579627272724,1.6561579627272724,0.0,0.11707115173339844,0.12,9.309999999999977,6,5,3,"3,8,9"
1.6561672727272723,1.6561579627272722,1.6561579627272722,0.0,0.16188430786132812,0.16,9.31,6,5,3,"5,6,7"
1.656167272727271,1.656157962727271,1.656157962727271,0.0,0.10330581665039062,0.11,9.31,6,5,3,"5,6,8"
1.6561672727272723,1.6561579627272722,1.6561579627272722,0.0,0.107635498046875,0.11,9.310000000000002,6,5,3,"5,6,9"
2.38736727272727,2.38735796272727,2.387359382727273,5.947997849866347e-07,0.07455253601074219,0.08,9.310000000000002,5,5,3,"5,7,8"
2.3873672727272646,2.3873579627272647,2.3873593827272725,5.947997870328233e-07,0.08110427856445312,0.08,9.309999999999992,5,5,3,"5,7,9"
2.3873672727272712,2.3873579627272714,2.3873579627272714,0.0,0.06816291809082031,0.07,9.30999999999997,5,5,3,"5,8,9"
1.6561672727272714,1.6561579627272713,1.6561593827272723,8.574061368998463e-07,0.14225196838378906,0.14,9.31,6,5,3,"6,7,8"
1.459272727272727,1.459263417272727,1.459264077272727,4.5228297521442095e-07,0.10613441467285156,0.11,9.309999999999988,6,5,3,"6,7,9"
1.6561672727272707,1.6561579627272707,1.656157962727271,0.0,0.09750556945800781,0.1,9.309999999999992,6,5,3,"6,8,9"
2.3873672727272695,2.3873579627272696,2.3873579627272696,0.0,0.09457206726074219,0.1,9.309999999999977,5,5,3,"7,8,9"
1.6561672727272734,1.6561579627272733,1.6561579627272733,0.0,0.12834930419921875,0.13,9.310000000000006,6,5,4,"3,5,6,7"
1.656167272727271,1.656157962727271,1.656157962727271,0.0,0.10579299926757812,0.11,9.309999999999992,6,5,4,"3,5,6,8"
1.6561672727272692,1.6561579627272691,1.6561579627272691,0.0,0.1458110809326172,0.15,9.310000000000015,6,5,4,"3,5,6,9"
1.6561672727272727,1.6561579627272727,1.6561593827272725,8.574061362294849e-07,0.1798686981201172,0.18,9.31,6,5,4,"3,5,7,8"
1.6561672727272705,1.6561579627272704,1.6563234800384117,9.994053397458714e-05,0.16885948181152344,0.17,9.309999999999992,6,5,4,"3,5,7,9"
1.6561672727272725,1.6561579627272724,1.6561579627272724,0.0,0.1626911163330078,0.16,9.31,6,5,4,"3,5,8,9"
1.6561672727272703,1.6561579627272702,1.6561593827272727,8.574061378383517e-07,0.1971912384033203,0.2,9.310000000000022,6,5,4,"3,6,7,8"
1.459272727272727,1.459263417272727,1.4592640772727268,4.5228297506225884e-07,0.230560302734375,0.23,9.309999999999988,6,5,4,"3,6,7,9"
1.6561672727272716,1.6561579627272716,1.6561579627272716,0.0,0.11913299560546875,0.12,9.309999999999992,6,5,4,"3,6,8,9"
