total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,mission_time_limit,mission_time,detection_probability_limit,detection_count_limit,largest_detection,number_of_searches,number_of_vehicles
2.0156695428,2.0156847714,2.0156940421940255,4.599327313919268e-06,1.3044970035552979,1.32,20,15.228600000000004,0.2,0.2231435513142097,0.17,30,7
2.01566255,2.015681275,2.015693447982819,6.03914069652746e-06,3.1825408935546875,3.19,20,18.725,0.2,0.2231435513142097,0.22,30,6
2.0156711174,2.0156855587,2.015692589415646,3.4880021914982145e-06,1.1431548595428467,1.15,20,14.441300000000002,0.2,0.2231435513142097,0.21,30,5
1.9973667254000003,1.9973833627000002,2.01569083600553,0.009165728346100903,5.246930837631226,5.25,20,16.637299999999996,0.2,0.2231435513142097,0.22,29,4
1.7477697173999998,1.7477848586999998,1.766139257721679,0.010501520785190468,3600.087911128998,3600.09,20,15.141300000000003,0.2,0.2231435513142097,0.22,21,3
1.3505669725999998,1.3505834863,1.3640566185563658,0.00997578631238587,99.22882199287415,99.23,20,16.513700000000004,0.2,0.2231435513142097,0.22,14,2
1.9169792691999998,1.9169896346,1.9575221712450857,0.021143847579302773,3600.1740448474884,3600.19,20,10.365400000000001,0.1,0.10536051565782628,0.1,26,8
1.7913785023999997,1.7913892511999998,1.8282213471012503,0.020560632412289913,3600.1246972084045,3600.14,20,10.7488,0.1,0.10536051565782628,0.11,22,7
1.6246808363999998,1.6246904182,1.6757457676070044,0.031424663329749254,3600.096137046814,3600.11,20,9.5818,0.1,0.10536051565782628,0.11,18,6
1.454475459,1.4544877295,1.468947564220335,0.009941530909515212,2278.106654882431,2278.12,20,12.2705,0.1,0.10536051565782628,0.11,16,5
1.2356784546,1.2356892273,1.263488246243478,0.022496772108485004,3600.6762280464172,3600.68,20,10.7727,0.1,0.10536051565782628,0.1,12,4
0.9763760654000001,0.9763880327000001,1.0003880789999997,0.02458043881757998,3600.052901029587,3600.06,20,11.967300000000002,0.1,0.10536051565782628,0.1,8,3
